tau,xi,w
  1.6000000000000000E-01,  1.7000000000000002E+00,  4.7907904298184818E-02
  1.6000000000000000E-01,  1.7500000000000000E+00,  4.9863976182770185E-02
  1.6000000000000000E-01,  1.8000000000000000E+00,  5.1316647951888762E-02
  1.6000000000000000E-01,  1.8500000000000001E+00,  5.2356617549381174E-02
  1.6000000000000000E-01,  1.9000000000000001E+00,  5.3101225717502830E-02
  1.6000000000000000E-01,  1.9500000000000002E+00,  5.3660554766515288E-02
  1.6000000000000000E-01,  2.0000000000000000E+00,  5.4125837978133688E-02
  1.6000000000000000E-01,  2.0500000000000003E+00,  5.4526524864396707E-02
  1.6000000000000000E-01,  2.1000000000000001E+00,  5.4696231173960136E-02
  1.6000000000000000E-01,  2.1499999999999999E+00,  5.4389028278282452E-02
  1.6000000000000000E-01,  2.2000000000000002E+00,  5.3344295884826767E-02
  1.6000000000000000E-01,  2.2500000000000000E+00,  5.1361546431888415E-02
  1.6000000000000000E-01,  2.3000000000000003E+00,  4.8396320114829618E-02
  1.6000000000000000E-01,  2.3500000000000001E+00,  4.4611802539488217E-02
  1.6000000000000000E-01,  2.4000000000000004E+00,  4.0335065856889014E-02
  1.6000000000000000E-01,  2.4500000000000002E+00,  3.5925504648081259E-02
  1.6000000000000000E-01,  2.5000000000000000E+00,  3.1625953296060584E-02
  1.6000000000000000E-01,  2.5500000000000003E+00,  2.7486395195910909E-02
  1.6000000000000000E-01,  2.6000000000000001E+00,  2.3407298759935805E-02
  1.6000000000000000E-01,  2.6500000000000004E+00,  1.9271004548070389E-02
  1.6000000000000000E-01,  2.7000000000000002E+00,  1.5069942968284988E-02
  1.6000000000000000E-01,  2.7500000000000000E+00,  1.0943334765916225E-02
  1.6000000000000000E-01,  2.8000000000000003E+00,  7.0992153372029208E-03
  1.6000000000000000E-01,  2.8500000000000001E+00,  3.6808358516373109E-03
  1.6000000000000000E-01,  2.9000000000000004E+00,  6.7714299431243798E-04
  1.6000000000000000E-01,  2.9500000000000002E+00, -2.0535304166697287E-03
  1.6000000000000000E-01,  3.0000000000000000E+00, -4.6581087088953515E-03
  1.6000000000000000E-01,  3.0500000000000003E+00, -7.1450227182502310E-03
  1.6000000000000000E-01,  3.1000000000000001E+00, -9.3197468924454650E-03
  1.6000000000000000E-01,  3.1500000000000004E+00, -1.0859952530607560E-02
  1.6000000000000000E-01,  3.2000000000000002E+00, -1.1474413270632266E-02
  1.6000000000000000E-01,  3.2500000000000000E+00, -1.1051029176124723E-02
  1.6000000000000000E-01,  3.3000000000000003E+00, -9.7095060119865885E-03
  1.6000000000000000E-01,  3.3500000000000001E+00, -7.7386359397356060E-03
  1.6000000000000000E-01,  3.4000000000000004E+00, -5.4716997450576284E-03
  1.6000000000000000E-01,  3.4500000000000002E+00, -3.1832921651623529E-03
  1.6000000000000000E-01,  3.5000000000000000E+00, -1.0603702853059014E-03
  1.6000000000000000E-01,  3.5500000000000003E+00,  7.6253149718955341E-04
  1.6000000000000000E-01,  3.6000000000000001E+00,  2.1598833895233151E-03
  1.6000000000000000E-01,  3.6500000000000004E+00,  3.0155059555564763E-03
  1.6000000000000000E-01,  3.7000000000000002E+00,  3.2719682862841323E-03
  1.6000000000000000E-01,  3.7500000000000000E+00,  2.9849399677908690E-03
  1.6000000000000000E-01,  3.8000000000000003E+00,  2.3269623288879443E-03
  1.6000000000000000E-01,  3.8500000000000001E+00,  1.5213151583745700E-03
  1.6000000000000000E-01,  3.9000000000000004E+00,  7.4220836694386012E-04
  1.6000000000000000E-01,  3.9500000000000002E+00,  4.8747662347372667E-05
  1.6000000000000000E-01,  4.0000000000000000E+00, -5.9735741111495953E-04
  2.0000000000000001E-01,  0.0000000000000000E+00,  5.4877741849549532E-03
  2.0000000000000001E-01,  5.0000000000000003E-02,  3.8337265419931079E-03
  2.0000000000000001E-01,  1.0000000000000001E-01,  2.3621884483470039E-03
  2.0000000000000001E-01,  1.5000000000000002E-01,  1.3217245523142766E-03
  2.0000000000000001E-01,  2.0000000000000001E-01,  7.8118270198286816E-04
  2.0000000000000001E-01,  2.5000000000000000E-01,  5.2731221231741088E-04
  2.0000000000000001E-01,  3.0000000000000004E-01,  1.7145732958361864E-04
  2.0000000000000001E-01,  3.5000000000000003E-01, -6.1862553728311159E-04
  2.0000000000000001E-01,  4.0000000000000002E-01, -1.9128355257511324E-03
  2.0000000000000001E-01,  4.5000000000000001E-01, -3.4663059925636218E-03
  2.0000000000000001E-01,  5.0000000000000000E-01, -4.8490177722460255E-03
  2.0000000000000001E-01,  5.5000000000000004E-01, -5.6748377695739942E-03
  2.0000000000000001E-01,  6.0000000000000009E-01, -5.7931345327278333E-03
  2.0000000000000001E-01,  6.5000000000000002E-01, -5.3382081334356363E-03
  2.0000000000000001E-01,  7.0000000000000007E-01, -4.6234619892324413E-03
  2.0000000000000001E-01,  7.5000000000000000E-01, -3.9565381580068514E-03
  2.0000000000000001E-01,  8.0000000000000004E-01, -3.4838314895118982E-03
  2.0000000000000001E-01,  8.5000000000000009E-01, -3.1352967189960104E-03
  2.0000000000000001E-01,  9.0000000000000002E-01, -2.6671312738948201E-03
  2.0000000000000001E-01,  9.5000000000000007E-01, -1.7440997463347059E-03
  2.0000000000000001E-01,  1.0000000000000000E+00,  0.0000000000000000E+00
  2.0000000000000001E-01,  1.0500000000000000E+00,  2.8643898401458389E-03
  2.0000000000000001E-01,  1.1000000000000001E+00,  6.8339869772709033E-03
  2.0000000000000001E-01,  1.1500000000000001E+00,  1.1762116842335206E-02
  2.0000000000000001E-01,  1.2000000000000002E+00,  1.7401626498575632E-02
  2.0000000000000001E-01,  1.2500000000000000E+00,  2.3409325966179652E-02
  2.0000000000000001E-01,  1.3000000000000000E+00,  2.9412554673127988E-02
  2.0000000000000001E-01,  1.3500000000000001E+00,  3.5105336444751063E-02
  2.0000000000000001E-01,  1.4000000000000001E+00,  4.0319084673425501E-02
  2.0000000000000001E-01,  1.4500000000000002E+00,  4.5027369445662199E-02
  2.0000000000000001E-01,  1.5000000000000000E+00,  4.9285378048394626E-02
  2.0000000000000001E-01,  1.5500000000000000E+00,  5.3143966299927597E-02
  2.0000000000000001E-01,  1.6000000000000001E+00,  5.6589666616748011E-02
  2.0000000000000001E-01,  1.6500000000000001E+00,  5.9540198055147868E-02
  2.0000000000000001E-01,  1.7000000000000002E+00,  6.1887404954586736E-02
  2.0000000000000001E-01,  1.7500000000000000E+00,  6.3552668297685841E-02
  2.0000000000000001E-01,  1.8000000000000000E+00,  6.4519926486413803E-02
  2.0000000000000001E-01,  1.8500000000000001E+00,  6.4834085213059320E-02
  2.0000000000000001E-01,  1.9000000000000001E+00,  6.4578159394960116E-02
  2.0000000000000001E-01,  1.9500000000000002E+00,  6.3852118030683108E-02
  2.0000000000000001E-01,  2.0000000000000000E+00,  6.2765729867098580E-02
  2.0000000000000001E-01,  2.0500000000000003E+00,  6.1439973647647382E-02
  2.0000000000000001E-01,  2.1000000000000001E+00,  6.0000032400885570E-02
  2.0000000000000001E-01,  2.1499999999999999E+00,  5.8539130132200273E-02
  2.0000000000000001E-01,  2.2000000000000002E+00,  5.7091069613325794E-02
  2.0000000000000001E-01,  2.2500000000000000E+00,  5.5630876104018699E-02
  2.0000000000000001E-01,  2.3000000000000003E+00,  5.4096415010392591E-02
  2.0000000000000001E-01,  2.3500000000000001E+00,  5.2406284729155643E-02
  2.0000000000000001E-01,  2.4000000000000004E+00,  5.0455454386542038E-02
  2.0000000000000001E-01,  2.4500000000000002E+00,  4.8097647680379718E-02
  2.0000000000000001E-01,  2.5000000000000000E+00,  4.5147753304976716E-02
  2.0000000000000001E-01,  2.5500000000000003E+00,  4.1433344466410470E-02
  2.0000000000000001E-01,  2.6000000000000001E+00,  3.6888406317293586E-02
  2.0000000000000001E-01,  2.6500000000000004E+00,  3.1639363328998263E-02
  2.0000000000000001E-01,  2.7000000000000002E+00,  2.6019252238111971E-02
  2.0000000000000001E-01,  2.7500000000000000E+00,  2.0478819249975092E-02
  2.0000000000000001E-01,  2.8000000000000003E+00,  1.5426921629463384E-02
  2.0000000000000001E-01,  2.8500000000000001E+00,  1.1083954070913157E-02
  2.0000000000000001E-01,  2.9000000000000004E+00,  7.4320041205063817E-03
  2.0000000000000001E-01,  2.9500000000000002E+00,  4.2889673727535930E-03
  2.0000000000000001E-01,  3.0000000000000000E+00,  1.4565369960276352E-03
  2.0000000000000001E-01,  3.0500000000000003E+00, -1.1539571187148439E-03
  2.0000000000000001E-01,  3.1000000000000001E+00, -3.4949779741446055E-03
  2.0000000000000001E-01,  3.1500000000000004E+00, -5.4567418653093860E-03
  2.0000000000000001E-01,  3.2000000000000002E+00, -6.9805616729112577E-03
  2.0000000000000001E-01,  3.2500000000000000E+00, -8.1222988675895367E-03
  2.0000000000000001E-01,  3.3000000000000003E+00, -9.0189301216889034E-03
  2.0000000000000001E-01,  3.3500000000000001E+00, -9.7869712676677979E-03
  2.0000000000000001E-01,  3.4000000000000004E+00, -1.0433085211974308E-02
  2.0000000000000001E-01,  3.4500000000000002E+00, -1.0846468988232627E-02
  2.0000000000000001E-01,  3.5000000000000000E+00, -1.0877788237057167E-02
  2.0000000000000001E-01,  3.5500000000000003E+00, -1.0440212926434185E-02
  2.0000000000000001E-01,  3.6000000000000001E+00, -9.5486806387891747E-03
  2.0000000000000001E-01,  3.6500000000000004E+00, -8.2611254599456833E-03
  2.0000000000000001E-01,  3.7000000000000002E+00, -6.5658044100157945E-03
  2.0000000000000001E-01,  3.7500000000000000E+00, -4.3103416236439426E-03
  2.0000000000000001E-01,  3.8000000000000003E+00, -1.2474373190685096E-03
  2.0000000000000001E-01,  3.8500000000000001E+00,  2.8116007877292248E-03
  2.0000000000000001E-01,  3.9000000000000004E+00,  7.8339404278318647E-03
  2.0000000000000001E-01,  3.9500000000000002E+00,  1.3521670977112288E-02
  2.0000000000000001E-01,  4.0000000000000000E+00,  1.9463095952229413E-02
  2.3999999999999999E-01,  0.0000000000000000E+00,  1.4818862175607048E-02
  2.3999999999999999E-01,  5.0000000000000003E-02,  1.0780754545742646E-02
  2.3999999999999999E-01,  1.0000000000000001E-01,  6.8747068364578227E-03
  2.3999999999999999E-01,  1.5000000000000002E-01,  3.2990530857927576E-03
  2.3999999999999999E-01,  2.0000000000000001E-01,  1.6281820033481941E-04
  2.3999999999999999E-01,  2.5000000000000000E-01, -2.5829025670844963E-03
  2.3999999999999999E-01,  3.0000000000000004E-01, -5.0861558902587020E-03
  2.3999999999999999E-01,  3.5000000000000003E-01, -7.4644093943819307E-03
  2.3999999999999999E-01,  4.0000000000000002E-01, -9.6981227688985767E-03
  2.3999999999999999E-01,  4.5000000000000001E-01, -1.1619800549898161E-02
  2.3999999999999999E-01,  5.0000000000000000E-01, -1.3003616850471324E-02
  2.3999999999999999E-01,  5.5000000000000004E-01, -1.3693949494577064E-02
  2.3999999999999999E-01,  6.0000000000000009E-01, -1.3688639456525141E-02
  2.3999999999999999E-01,  6.5000000000000002E-01, -1.3126999730756449E-02
  2.3999999999999999E-01,  7.0000000000000007E-01, -1.2197359285736844E-02
  2.3999999999999999E-01,  7.5000000000000000E-01, -1.1028902632797391E-02
  2.3999999999999999E-01,  8.0000000000000004E-01, -9.6351780601458652E-03
  2.3999999999999999E-01,  8.5000000000000009E-01, -7.9338859379257023E-03
  2.3999999999999999E-01,  9.0000000000000002E-01, -5.8128732069982827E-03
  2.3999999999999999E-01,  9.5000000000000007E-01, -3.1856912260169088E-03
  2.3999999999999999E-01,  1.0000000000000000E+00,  0.0000000000000000E+00
  2.3999999999999999E-01,  1.0500000000000000E+00,  3.8072977986419875E-03
  2.3999999999999999E-01,  1.1000000000000001E+00,  8.3689714247501736E-03
  2.3999999999999999E-01,  1.1500000000000001E+00,  1.3755084079710463E-02
  2.3999999999999999E-01,  1.2000000000000002E+00,  1.9875822171927401E-02
  2.3999999999999999E-01,  1.2500000000000000E+00,  2.6472102920507067E-02
  2.3999999999999999E-01,  1.3000000000000000E+00,  3.3190046749566077E-02
  2.3999999999999999E-01,  1.3500000000000001E+00,  3.9695670892750050E-02
  2.3999999999999999E-01,  1.4000000000000001E+00,  4.5761390061764044E-02
  2.3999999999999999E-01,  1.4500000000000002E+00,  5.1280303362610982E-02
  2.3999999999999999E-01,  1.5000000000000000E+00,  5.6216947654818550E-02
  2.3999999999999999E-01,  1.5500000000000000E+00,  6.0544685523777050E-02
  2.3999999999999999E-01,  1.6000000000000001E+00,  6.4220878012136898E-02
  2.3999999999999999E-01,  1.6500000000000001E+00,  6.7213338021001018E-02
  2.3999999999999999E-01,  1.7000000000000002E+00,  6.9545900177920297E-02
  2.3999999999999999E-01,  1.7500000000000000E+00,  7.1313054346735405E-02
  2.3999999999999999E-01,  1.8000000000000000E+00,  7.2637352086206655E-02
  2.3999999999999999E-01,  1.8500000000000001E+00,  7.3590318081587336E-02
  2.3999999999999999E-01,  1.9000000000000001E+00,  7.4131073520895818E-02
  2.3999999999999999E-01,  1.9500000000000002E+00,  7.4109163507515660E-02
  2.3999999999999999E-01,  2.0000000000000000E+00,  7.3331326404277725E-02
  2.3999999999999999E-01,  2.0500000000000003E+00,  7.1727608745327756E-02
  2.3999999999999999E-01,  2.1000000000000001E+00,  6.9626420931994393E-02
  2.3999999999999999E-01,  2.1499999999999999E+00,  6.7379946435186119E-02
  2.3999999999999999E-01,  2.2000000000000002E+00,  6.5157493566508448E-02
  2.3999999999999999E-01,  2.2500000000000000E+00,  6.2918290065058599E-02
  2.3999999999999999E-01,  2.3000000000000003E+00,  6.0499418265209312E-02
  2.3999999999999999E-01,  2.3500000000000001E+00,  5.7761379500750450E-02
  2.3999999999999999E-01,  2.4000000000000004E+00,  5.4696585131997738E-02
  2.3999999999999999E-01,  2.4500000000000002E+00,  5.1436617712926860E-02
  2.3999999999999999E-01,  2.5000000000000000E+00,  4.8166346683892622E-02
  2.3999999999999999E-01,  2.5500000000000003E+00,  4.5013884569821271E-02
  2.3999999999999999E-01,  2.6000000000000001E+00,  4.1993237600558425E-02
  2.3999999999999999E-01,  2.6500000000000004E+00,  3.9029877130375971E-02
  2.3999999999999999E-01,  2.7000000000000002E+00,  3.6035943121593549E-02
  2.3999999999999999E-01,  2.7500000000000000E+00,  3.2968811601105638E-02
  2.3999999999999999E-01,  2.8000000000000003E+00,  2.9826572611447177E-02
  2.3999999999999999E-01,  2.8500000000000001E+00,  2.6588681649493594E-02
  2.3999999999999999E-01,  2.9000000000000004E+00,  2.3156735968131410E-02
  2.3999999999999999E-01,  2.9500000000000002E+00,  1.9353844665547168E-02
  2.3999999999999999E-01,  3.0000000000000000E+00,  1.4999667309936971E-02
  2.3999999999999999E-01,  3.0500000000000003E+00,  1.0017127459894961E-02
  2.3999999999999999E-01,  3.1000000000000001E+00,  4.4985931571590648E-03
  2.3999999999999999E-01,  3.1500000000000004E+00, -1.2673100871226279E-03
  2.3999999999999999E-01,  3.2000000000000002E+00, -6.8595189910349939E-03
  2.3999999999999999E-01,  3.2500000000000000E+00, -1.1831170050238950E-02
  2.3999999999999999E-01,  3.3000000000000003E+00, -1.5801556410544156E-02
  2.3999999999999999E-01,  3.3500000000000001E+00, -1.8506658814297250E-02
  2.3999999999999999E-01,  3.4000000000000004E+00, -1.9815607521100675E-02
  2.3999999999999999E-01,  3.4500000000000002E+00, -1.9735571127991410E-02
  2.3999999999999999E-01,  3.5000000000000000E+00, -1.8414598764756974E-02
  2.3999999999999999E-01,  3.5500000000000003E+00, -1.6127597317842041E-02
  2.3999999999999999E-01,  3.6000000000000001E+00, -1.3222231775847644E-02
  2.3999999999999999E-01,  3.6500000000000004E+00, -1.0022686882718491E-02
  2.3999999999999999E-01,  3.7000000000000002E+00, -6.7264754051262476E-03
  2.3999999999999999E-01,  3.7500000000000000E+00, -3.3514878378466668E-03
  2.3999999999999999E-01,  3.8000000000000003E+00,  2.2686385600643690E-04
  2.3999999999999999E-01,  3.8500000000000001E+00,  4.1607667503134257E-03
  2.3999999999999999E-01,  3.9000000000000004E+00,  8.5037448550445306E-03
  2.3999999999999999E-01,  3.9500000000000002E+00,  1.3156425442922576E-02
  2.3999999999999999E-01,  4.0000000000000000E+00,  1.7933188798008603E-02
  2.8000000000000003E-01,  0.0000000000000000E+00,  1.4441606667252457E-02
  2.8000000000000003E-01,  5.0000000000000003E-02,  1.0846671625027223E-02
  2.8000000000000003E-01,  1.0000000000000001E-01,  7.2095470863569270E-03
  2.8000000000000003E-01,  1.5000000000000002E-01,  3.4817408468416217E-03
  2.8000000000000003E-01,  2.0000000000000001E-01, -3.2132956419493586E-04
  2.8000000000000003E-01,  2.5000000000000000E-01, -4.0878694366563639E-03
  2.8000000000000003E-01,  3.0000000000000004E-01, -7.6387676589895941E-03
  2.8000000000000003E-01,  3.5000000000000003E-01, -1.0804580471934704E-02
  2.8000000000000003E-01,  4.0000000000000002E-01, -1.3509812021131554E-02
  2.8000000000000003E-01,  4.5000000000000001E-01, -1.5814127402472181E-02
  2.8000000000000003E-01,  5.0000000000000000E-01, -1.7876808008479506E-02
  2.8000000000000003E-01,  5.5000000000000004E-01, -1.9849294873477377E-02
  2.8000000000000003E-01,  6.0000000000000009E-01, -2.1742942487467266E-02
  2.8000000000000003E-01,  6.5000000000000002E-01, -2.3341630684723325E-02
  2.8000000000000003E-01,  7.0000000000000007E-01, -2.4215913784400734E-02
  2.8000000000000003E-01,  7.5000000000000000E-01, -2.3849618545766001E-02
  2.8000000000000003E-01,  8.0000000000000004E-01, -2.1833305086613377E-02
  2.8000000000000003E-01,  8.5000000000000009E-01, -1.8042314688810662E-02
  2.8000000000000003E-01,  9.0000000000000002E-01, -1.2721977926147560E-02
  2.8000000000000003E-01,  9.5000000000000007E-01, -6.4486518611188825E-03
  2.8000000000000003E-01,  1.0000000000000000E+00,  0.0000000000000000E+00
  2.8000000000000003E-01,  1.0500000000000000E+00,  5.9939406933652312E-03
  2.8000000000000003E-01,  1.1000000000000001E+00,  1.1733043539597133E-02
  2.8000000000000003E-01,  1.1500000000000001E+00,  1.7521383120555425E-02
  2.8000000000000003E-01,  1.2000000000000002E+00,  2.3454393501629953E-02
  2.8000000000000003E-01,  1.2500000000000000E+00,  2.9419208940518318E-02
  2.8000000000000003E-01,  1.3000000000000000E+00,  3.5210976656226106E-02
  2.8000000000000003E-01,  1.3500000000000001E+00,  4.0689716702015571E-02
  2.8000000000000003E-01,  1.4000000000000001E+00,  4.5873400328206908E-02
  2.8000000000000003E-01,  1.4500000000000002E+00,  5.0909253699022057E-02
  2.8000000000000003E-01,  1.5000000000000000E+00,  5.5949856884086886E-02
  2.8000000000000003E-01,  1.5500000000000000E+00,  6.1023424342709055E-02
  2.8000000000000003E-01,  1.6000000000000001E+00,  6.5986755295203356E-02
